period_key,period_label,period_start,period_end,rank,canonical_content_id,canonical_title,content_group,platform_list,surface_list,sales,gross,net,avg_net,first_offered_date,first_offered_basis,first_offered_confidence,days_since_launch,sales_per_day,net_per_day,latest_date,mapping_status,source_rows,c4s_sales,c4s_gross,c4s_net,curvage_sales,curvage_gross,curvage_net,manyvids_sales,manyvids_gross,manyvids_net,onlyfans_sales,onlyfans_gross,onlyfans_net,modelcentro_sales,modelcentro_gross,modelcentro_net,coverage_note
all_time,All Available History,2013-01-01,2026-07-12,17,Video 0264,After-Gym Stuffing,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",169,3890.73,2576.38,15.24,2025-03-10,master content release date,high,490,0.34,5.26,2026-07-05,mapped,46,86,1718.57,1031.14,60,1712.39,1269.38,23,459.77,275.86,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,18,Video 0186,Chair Breaking Under Huge SSBBW,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager",180,4281.27,2571.56,14.29,2023-06-21,master content release date,high,1118,0.16,2.3,2026-07-05,mapped,4,138,3447.7,2068.62,1,19.99,14.79,41,813.58,488.15,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,19,Video 0216,Horny SSBBW Succubus Grows for Your Cum POV,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",143,3624.56,2446.13,17.11,2024-03-10,master content release date,high,855,0.17,2.86,2026-07-05,mapped,41,55,1044.08,626.45,53,1920.58,1423.74,35,659.9,395.94,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,20,Video 0270,Neighbor Gets Bred,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",190,3987.35,2392.41,12.59,2025-06-10,master content release date,high,398,0.48,6.01,2026-07-05,mapped,2,112,2350.13,1410.08,0,0.0,0.0,78,1637.22,982.33,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,21,Video 0248,SSBBW Girlfriend Grows into 14-foot Giantess,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",169,3927.13,2356.28,13.94,2024-10-25,master content release date,high,626,0.27,3.76,2026-07-05,mapped,3,126,2769.9,1661.94,0,0.0,0.0,43,1157.23,694.34,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,22,Video 0171,Milkshake and Soda Bloated Belly Belching,Video,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager, ModelCentro transaction",104,3239.9,2323.9,22.35,2023-01-17,master content release date,high,1273,0.08,1.83,2026-07-05,mapped,44,29,340.59,204.35,55,2677.41,1984.78,18,199.92,119.95,0,0.0,0.0,2,21.98,14.82,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,23,Video 0283,HR Fatty Makes You Her Feeder POV,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",200,3322.66,2269.83,11.35,2026-03-04,master content release date,high,131,1.53,17.33,2026-07-06,mapped,52,57,1139.05,683.43,132,1963.73,1454.47,11,219.88,131.93,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,24,Video 0291,Greedy SSBBW Devours Roommates Leftovers,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager, ManyVids transaction",89,3291.85,2210.33,24.84,2026-06-27,master content release date,high,16,5.56,138.15,2026-07-12,mapped,15,41,1516.32,909.79,44,1627.56,1211.76,7,258.88,155.33,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,25,Video 0255,Worship My Sweaty Fat,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",149,3683.81,2210.29,14.83,2024-12-04,master content release date,high,586,0.25,3.77,2026-07-05,mapped,3,103,2537.28,1522.37,0,0.0,0.0,46,1146.53,687.92,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,26,Video 0146,Feedee BBW Wants to Stop Gaining POV,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",193,3584.07,2160.01,11.19,2021-09-23,master content release date,high,1754,0.11,1.23,2026-07-06,mapped,11,140,2490.72,1494.43,0,0.0,0.0,45,965.43,579.26,0,0.0,0.0,8,127.92,86.32,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,27,Video 0232,Your Wife Accidentally Gains,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",150,3571.73,2143.04,14.29,2024-05-06,master content release date,high,798,0.19,2.69,2026-07-05,mapped,3,99,2473.35,1484.01,0,0.0,0.0,51,1098.38,659.03,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,28,Video 0281,Gassy Giantess Gobbles You Up,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",121,3243.32,2083.09,17.22,2026-01-30,master content release date,high,164,0.74,12.7,2026-07-05,mapped,19,77,1923.72,1154.23,30,969.73,718.94,14,349.87,209.92,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,29,Video 0280,Ex GF Got Fat - Holiday Hookup,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager",156,3419.7,2056.51,13.18,2025-12-26,master content release date,high,199,0.78,10.33,2026-07-06,mapped,4,111,2440.15,1464.09,2,33.98,25.08,43,945.57,567.34,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,30,Video 0177,Fat Dom GF Makes you Clean Sweaty Ass and Pussy,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",249,3319.79,2001.73,8.04,2023-05-03,master content release date,high,1167,0.21,1.72,2026-07-05,mapped,14,138,1905.7,1143.42,0,0.0,0.0,100,1282.2,769.32,0,0.0,0.0,11,131.89,88.99,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,31,Video 0247,Anniversary Fuck POV,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",168,3330.7,1998.42,11.9,2024-07-25,master content release date,high,718,0.23,2.78,2026-07-05,mapped,3,93,1858.45,1115.07,0,0.0,0.0,75,1472.25,883.35,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,32,Video 0285,Exercise After Gaining,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",90,2864.36,1993.48,22.15,2026-04-06,master content release date,high,98,0.92,20.34,2026-07-09,mapped,32,26,727.57,436.54,57,1940.86,1439.38,7,195.93,117.56,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,33,Video 0273,SSBBW Squashes You Under Ass and Feet,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",118,3070.6,1971.91,16.71,2025-08-09,master content release date,high,338,0.35,5.83,2026-07-05,mapped,19,84,1510.6,906.36,18,916.97,679.73,16,643.03,385.82,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,34,Video 0228,Worship My Sweaty Ass,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",162,3278.69,1967.21,12.14,2024-04-22,master content release date,high,812,0.2,2.42,2026-07-05,mapped,3,97,1977.39,1186.43,0,0.0,0.0,65,1301.3,780.78,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,35,Video 0203,Friends With Benefits,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",198,3189.18,1928.01,9.74,2023-11-18,master content release date,high,968,0.2,1.99,2026-07-05,mapped,16,112,1815.14,1089.08,0,0.0,0.0,73,1179.17,707.5,0,0.0,0.0,13,194.87,131.43,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,36,Video 0225,Squirting on the First Date,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",134,3211.56,1926.94,14.38,2024-04-10,master content release date,high,824,0.16,2.34,2026-07-05,mapped,3,59,1592.01,955.21,0,0.0,0.0,75,1619.55,971.73,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,37,Video 0250,Soda Chug and Burping,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",86,2792.41,1899.74,22.09,2024-10-30,master content release date,high,621,0.14,3.06,2026-07-06,mapped,29,32,799.46,479.68,37,1586.87,1176.41,17,406.08,243.65,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,38,Video 0153,Fat Party Girl Gets the Wrong Room,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",262,3121.48,1879.89,7.18,2021-11-14,master content release date,high,1702,0.15,1.1,2026-07-06,mapped,9,85,1032.26,619.36,0,0.0,0.0,171,2017.28,1210.37,0,0.0,0.0,6,71.94,50.16,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,39,Video 0252,Resist Temptation or Get Swallowed,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",125,3048.15,1828.89,14.63,2024-11-16,master content release date,high,604,0.21,3.03,2026-07-05,mapped,3,91,2253.48,1352.09,0,0.0,0.0,34,794.67,476.8,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,40,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",122,2631.88,1791.93,14.69,2026-05-04,master content release date,high,70,1.74,25.6,2026-07-08,mapped,31,43,859.28,515.57,66,1512.73,1120.44,13,259.87,155.92,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,41,Video 0224,Jiggling SSBBW Working Out in Lingerie,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation, ManyVids Content Manager",68,2467.11,1738.07,25.56,2024-04-10,master content release date,high,824,0.08,2.11,2026-07-05,mapped,30,11,186.82,112.09,46,1824.74,1352.65,11,455.55,273.33,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,42,Video 0249,SSBBW Ex Wants to Get Pregnant,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",210,2882.47,1729.48,8.24,2024-10-27,master content release date,high,624,0.34,2.77,2026-07-11,mapped,3,126,1761.9,1057.14,0,0.0,0.0,84,1120.57,672.34,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,43,Video 0218,Seducing You Into Impregnation,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",175,2821.75,1693.05,9.67,2024-03-15,master content release date,high,850,0.21,1.99,2026-07-05,mapped,3,83,1350.62,810.37,0,0.0,0.0,92,1471.13,882.68,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,44,Video 0207,SSBBW Gets Stuck in the Doorway,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",157,2813.65,1688.19,10.75,2023-12-17,master content release date,high,939,0.17,1.8,2026-07-06,mapped,3,133,2258.78,1355.27,0,0.0,0.0,24,554.87,332.92,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,45,Video 0244,Impregnation Fantasy Chat,Video,"Clips4Sale, Curvage","C4S title snapshot, Curvage Purchases per clips, Curvage title-count allocation",95,2363.13,1652.23,17.39,2024-07-11,master content release date,high,732,0.13,2.26,2026-07-04,mapped,35,51,704.15,422.49,44,1658.98,1229.74,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,46,Video 0194,SSBBW Car Struggles and Topless Driving,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",108,2610.07,1566.04,14.5,2023-08-31,master content release date,high,1047,0.1,1.5,2026-07-05,mapped,3,78,1634.7,980.82,0,0.0,0.0,30,975.37,585.22,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,47,Video 0209,Morning SSBBW Fuck POV Solo,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",142,2521.53,1512.92,10.65,2023-12-29,master content release date,high,927,0.15,1.63,2026-07-05,mapped,3,78,1262.7,757.62,0,0.0,0.0,64,1258.83,755.3,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,48,Video 0263,SSBBW Rips Leggings and Fucks Pussy,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",115,2491.57,1494.94,13.0,2025-03-02,master content release date,high,498,0.23,3.0,2026-07-05,mapped,3,72,1438.8,863.28,0,0.0,0.0,43,1052.77,631.66,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,49,Video 0268,Work Meeting Masturbation,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",112,2462.45,1477.47,13.19,2025-04-23,master content release date,high,446,0.25,3.31,2026-07-05,mapped,2,65,1428.92,857.35,0,0.0,0.0,47,1033.53,620.12,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,50,Video 0245,Belly Worship to Keep Your Job,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager",153,2419.4,1456.03,9.52,2024-07-18,master content release date,high,725,0.21,2.01,2026-07-05,mapped,5,100,1598.34,959.0,2,31.98,23.58,51,789.08,473.45,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,51,Video 0239,SSBBW Giantess Rubs Pussy on You,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",172,2231.81,1339.09,7.79,2024-06-21,master content release date,high,752,0.23,1.78,2026-07-05,mapped,3,106,1396.23,837.74,0,0.0,0.0,66,835.58,501.35,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,52,Video 0278,Therapist Turns You Into a Feeder Part 3,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager, ManyVids transaction",71,2128.91,1281.64,18.05,2025-11-19,master content release date,high,236,0.3,5.43,2026-07-10,mapped,3,57,1709.05,1025.43,1,29.99,22.29,13,389.87,233.92,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,53,Video 0166,My Weight Gain Makes Me Wet,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",151,2123.96,1274.38,8.44,2022-11-29,master content release date,high,1322,0.11,0.96,2026-07-05,mapped,3,79,1107.68,664.61,0,0.0,0.0,72,1016.28,609.77,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-12,54,Video 0286,Stuffed and Horny,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",57,2108.12,1264.87,22.19,2026-04-20,master content release date,high,84,0.68,15.06,2026-07-11,mapped,2,47,1738.22,1042.93,0,0.0,0.0,11,406.82,244.09,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-12,55,Video 0269,Therapist Turns You Into a Feeder Part 2,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager",83,2073.74,1247.79,15.03,2025-04-27,master content release date,high,442,0.19,2.82,2026-07-06,mapped,3,65,1623.92,974.35,1,24.99,18.54,17,424.83,254.9,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
